city_name,year,month,pct_high_radiation
Matale,2010,10,71.0
Matale,2010,11,46.7
Matale,2010,12,38.7
Matale,2011,1,25.8
Matale,2011,2,60.7
Matale,2011,3,93.5
Matale,2011,4,80.0
Matale,2011,5,100.0
Matale,2011,6,100.0
Matale,2011,7,100.0
Matale,2011,8,93.5
Matale,2011,9,93.3
Matale,2011,10,80.6
Matale,2011,11,63.3
Matale,2011,12,54.8
Matale,2012,1,87.1
Matale,2012,2,75.9
Matale,2012,3,100.0
Matale,2012,4,93.3
Matale,2012,5,100.0
Matale,2012,6,93.3
Matale,2012,7,93.5
Matale,2012,8,96.8
Matale,2012,9,96.7
Matale,2012,10,64.5
Matale,2012,11,63.3
Matale,2012,12,35.5
Matale,2013,1,51.6
Matale,2013,2,78.6
Matale,2013,3,93.5
Matale,2013,4,100.0
Matale,2013,5,87.1
Matale,2013,6,63.3
Matale,2013,7,90.3
Matale,2013,8,93.5
Matale,2013,9,76.7
Matale,2013,10,87.1
Matale,2013,11,83.3
Matale,2013,12,38.7
Matale,2014,1,54.8
Matale,2014,2,100.0
Matale,2014,3,96.8
Matale,2014,4,100.0
Matale,2014,5,90.3
Matale,2014,6,93.3
Matale,2014,7,96.8
Matale,2014,8,93.5
Matale,2014,9,96.7
Matale,2014,10,74.2
Matale,2014,11,40.0
Matale,2014,12,35.5
Matale,2015,1,87.1
Matale,2015,2,82.1
Matale,2015,3,96.8
Matale,2015,4,96.7
Matale,2015,5,93.5
Matale,2015,6,83.3
Matale,2015,7,90.3
Matale,2015,8,100.0
Matale,2015,9,80.0
Matale,2015,10,74.2
Matale,2015,11,56.7
Matale,2015,12,41.9
Matale,2016,1,80.6
Matale,2016,2,93.1
Matale,2016,3,100.0
Matale,2016,4,100.0
Matale,2016,5,71.0
Matale,2016,6,90.0
Matale,2016,7,87.1
Matale,2016,8,96.8
Matale,2016,9,96.7
Matale,2016,10,96.8
Matale,2016,11,60.0
Matale,2016,12,87.1
Matale,2017,1,83.9
Matale,2017,2,89.3
Matale,2017,3,96.8
Matale,2017,4,96.7
Matale,2017,5,77.4
Matale,2017,6,66.7
Matale,2017,7,87.1
Matale,2017,8,64.5
Matale,2017,9,73.3
Matale,2017,10,58.1
Matale,2017,11,43.3
Matale,2017,12,74.2
Matale,2018,1,93.5
Matale,2018,2,96.4
Matale,2018,3,87.1
Matale,2018,4,93.3
Matale,2018,5,67.7
Matale,2018,6,76.7
Matale,2018,7,77.4
Matale,2018,8,74.2
Matale,2018,9,93.3
Matale,2018,10,54.8
Matale,2018,11,63.3
Matale,2018,12,67.7
Matale,2019,1,90.3
Matale,2019,2,92.9
Matale,2019,3,100.0
Matale,2019,4,83.3
Matale,2019,5,96.8
Matale,2019,6,86.7
Matale,2019,7,90.3
Matale,2019,8,51.6
Matale,2019,9,80.0
Matale,2019,10,54.8
Matale,2019,11,86.7
Matale,2019,12,67.7
Matale,2020,1,100.0
Matale,2020,2,100.0
Matale,2020,3,100.0
Matale,2020,4,100.0
Matale,2020,5,71.0
Matale,2020,6,83.3
Matale,2020,7,71.0
Matale,2020,8,77.4
Matale,2020,9,40.0
Matale,2020,10,90.3
Matale,2020,11,76.7
Matale,2020,12,61.3
Matale,2021,1,54.8
Matale,2021,2,100.0
Matale,2021,3,87.1
Matale,2021,4,96.7
Matale,2021,5,67.7
Matale,2021,6,86.7
Matale,2021,7,77.4
Matale,2021,8,67.7
Matale,2021,9,83.3
Matale,2021,10,67.7
Matale,2021,11,36.7
Matale,2021,12,90.3
Matale,2022,1,93.5
Matale,2022,2,92.9
Matale,2022,3,100.0
Matale,2022,4,96.7
Matale,2022,5,87.1
Matale,2022,6,86.7
Matale,2022,7,83.9
Matale,2022,8,74.2
Matale,2022,9,93.3
Matale,2022,10,58.1
Matale,2022,11,56.7
Matale,2022,12,54.8
Matale,2023,1,90.3
Matale,2023,2,89.3
Matale,2023,3,96.8
Matale,2023,4,100.0
Matale,2023,5,83.9
Matale,2023,6,96.7
Matale,2023,7,77.4
Matale,2023,8,100.0
Matale,2023,9,80.0
Matale,2023,10,77.4
Matale,2023,11,53.3
Matale,2023,12,64.5
Matale,2024,1,80.6
Matale,2024,2,100.0
Matale,2024,3,100.0
Matale,2024,4,100.0
Matale,2024,5,71.0
Matale,2024,6,87.5
Matara,2010,1,96.8
Matara,2010,2,89.3
Matara,2010,3,100.0
Matara,2010,4,93.3
Matara,2010,5,83.9
Matara,2010,6,83.3
Matara,2010,7,96.8
Matara,2010,8,87.1
Matara,2010,9,90.0
Matara,2010,10,93.5
Matara,2010,11,73.3
Matara,2010,12,45.2
Matara,2011,1,67.7
Matara,2011,2,82.1
Matara,2011,3,96.8
Matara,2011,4,90.0
Matara,2011,5,100.0
Matara,2011,6,100.0
Matara,2011,7,96.8
Matara,2011,8,93.5
Matara,2011,9,90.0
Matara,2011,10,87.1
Matara,2011,11,70.0
Matara,2011,12,67.7
Matara,2012,1,100.0
Matara,2012,2,93.1
Matara,2012,3,100.0
Matara,2012,4,90.0
Matara,2012,5,96.8
Matara,2012,6,90.0
Matara,2012,7,96.8
Matara,2012,8,93.5
Matara,2012,9,83.3
Matara,2012,10,77.4
Matara,2012,11,73.3
Matara,2012,12,77.4
Matara,2013,1,77.4
Matara,2013,2,85.7
Matara,2013,3,96.8
Matara,2013,4,100.0
Matara,2013,5,77.4
Matara,2013,6,96.7
Matara,2013,7,100.0
Matara,2013,8,100.0
Matara,2013,9,93.3
Matara,2013,10,96.8
Matara,2013,11,93.3
Matara,2013,12,67.7
Matara,2014,1,96.8
Matara,2014,2,100.0
Matara,2014,3,100.0
Matara,2014,4,96.7
Matara,2014,5,93.5
Matara,2014,6,93.3
Matara,2014,7,100.0
Matara,2014,8,93.5
Matara,2014,9,100.0
Matara,2014,10,87.1
Matara,2014,11,63.3
Matara,2014,12,61.3
Matara,2015,1,96.8
Matara,2015,2,100.0
Matara,2015,3,93.5
Matara,2015,4,93.3
Matara,2015,5,93.5
Matara,2015,6,96.7
Matara,2015,7,93.5
Matara,2015,8,96.8
Matara,2015,9,76.7
Matara,2015,10,80.6
Matara,2015,11,66.7
Matara,2015,12,71.0
Matara,2016,1,100.0
Matara,2016,2,96.6
Matara,2016,3,100.0
Matara,2016,4,100.0
Matara,2016,5,67.7
Matara,2016,6,93.3
Matara,2016,7,90.3
Matara,2016,8,100.0
Matara,2016,9,100.0
Matara,2016,10,96.8
Matara,2016,11,73.3
Matara,2016,12,96.8
Matara,2017,1,96.8
Matara,2017,2,89.3
Matara,2017,3,96.8
Matara,2017,4,100.0
Matara,2017,5,83.9
Matara,2017,6,93.3
Matara,2017,7,93.5
Matara,2017,8,93.5
Matara,2017,9,90.0
Matara,2017,10,90.3
Matara,2017,11,60.0
Matara,2017,12,83.9
Matara,2018,1,90.3
Matara,2018,2,96.4
Matara,2018,3,83.9
Matara,2018,4,96.7
Matara,2018,5,67.7
Matara,2018,6,93.3
Matara,2018,7,96.8
Matara,2018,8,100.0
Matara,2018,9,100.0
Matara,2018,10,74.2
Matara,2018,11,76.7
Matara,2018,12,83.9
Matara,2019,1,93.5
Matara,2019,2,92.9
Matara,2019,3,93.5
Matara,2019,4,83.3
Matara,2019,5,90.3
Matara,2019,6,83.3
Matara,2019,7,93.5
Matara,2019,8,71.0
Matara,2019,9,76.7
Matara,2019,10,61.3
Matara,2019,11,83.3
Matara,2019,12,64.5
Matara,2020,1,100.0
Matara,2020,2,100.0
Matara,2020,3,100.0
Matara,2020,4,100.0
Matara,2020,5,77.4
Matara,2020,6,83.3
Matara,2020,7,74.2
Matara,2020,8,77.4
Matara,2020,9,80.0
Matara,2020,10,100.0
Matara,2020,11,83.3
Matara,2020,12,83.9
Matara,2021,1,64.5
Matara,2021,2,96.4
Matara,2021,3,83.9
Matara,2021,4,100.0
Matara,2021,5,83.9
Matara,2021,6,90.0
Matara,2021,7,90.3
Matara,2021,8,90.3
Matara,2021,9,93.3
Matara,2021,10,83.9
Matara,2021,11,80.0
Matara,2021,12,83.9
Matara,2022,1,96.8
Matara,2022,2,92.9
Matara,2022,3,96.8
Matara,2022,4,96.7
Matara,2022,5,87.1
Matara,2022,6,93.3
Matara,2022,7,93.5
Matara,2022,8,90.3
Matara,2022,9,96.7
Matara,2022,10,77.4
Matara,2022,11,86.7
Matara,2022,12,77.4
Matara,2023,1,90.3
Matara,2023,2,96.4
Matara,2023,3,90.3
Matara,2023,4,93.3
Matara,2023,5,90.3
Matara,2023,6,100.0
Matara,2023,7,87.1
Matara,2023,8,96.8
Matara,2023,9,70.0
Matara,2023,10,67.7
Matara,2023,11,80.0
Matara,2023,12,67.7
Matara,2024,1,87.1
Matara,2024,2,100.0
Matara,2024,3,100.0
Matara,2024,4,96.7
Matara,2024,5,80.6
Matara,2024,6,87.5
Moneragala,2010,1,71.0
Moneragala,2010,2,75.0
Moneragala,2010,3,96.8
Moneragala,2010,4,93.3
Moneragala,2010,5,93.5
Moneragala,2010,6,86.7
Moneragala,2010,7,90.3
Moneragala,2010,8,93.5
Moneragala,2010,9,80.0
Moneragala,2010,10,87.1
Moneragala,2010,11,56.7
Moneragala,2010,12,41.9
Moneragala,2011,1,35.5
Moneragala,2011,2,57.1
Moneragala,2011,3,90.3
Moneragala,2011,4,90.0
Moneragala,2011,5,100.0
Moneragala,2011,6,100.0
Moneragala,2011,7,100.0
Moneragala,2011,8,96.8
Moneragala,2011,9,100.0
Moneragala,2011,10,77.4
Moneragala,2011,11,60.0
Moneragala,2011,12,54.8
Moneragala,2012,1,74.2
Moneragala,2012,2,79.3
Moneragala,2012,3,100.0
Moneragala,2012,4,93.3
Moneragala,2012,5,100.0
Moneragala,2012,6,100.0
Moneragala,2012,7,93.5
Moneragala,2012,8,100.0
Moneragala,2012,9,100.0
Moneragala,2012,10,71.0
Moneragala,2012,11,60.0
Moneragala,2012,12,32.3
Moneragala,2013,1,54.8
Moneragala,2013,2,71.4
Moneragala,2013,3,93.5
Moneragala,2013,4,100.0
Moneragala,2013,5,93.5
Moneragala,2013,6,76.7
Moneragala,2013,7,96.8
Moneragala,2013,8,96.8
Moneragala,2013,9,96.7
Moneragala,2013,10,87.1
Moneragala,2013,11,86.7
Moneragala,2013,12,38.7
Moneragala,2014,1,58.1
Moneragala,2014,2,96.4
Moneragala,2014,3,93.5
Moneragala,2014,4,93.3
Moneragala,2014,5,93.5
Moneragala,2014,6,93.3
Moneragala,2014,7,96.8
Moneragala,2014,8,100.0
Moneragala,2014,9,100.0
Moneragala,2014,10,83.9
Moneragala,2014,11,53.3
Moneragala,2014,12,29.0
Moneragala,2015,1,83.9
Moneragala,2015,2,82.1
Moneragala,2015,3,93.5
Moneragala,2015,4,93.3
Moneragala,2015,5,93.5
Moneragala,2015,6,100.0
Moneragala,2015,7,93.5
Moneragala,2015,8,100.0
Moneragala,2015,9,93.3
Moneragala,2015,10,71.0
Moneragala,2015,11,56.7
Moneragala,2015,12,38.7
Moneragala,2016,1,83.9
Moneragala,2016,2,82.8
Moneragala,2016,3,100.0
Moneragala,2016,4,100.0
Moneragala,2016,5,80.6
Moneragala,2016,6,96.7
Moneragala,2016,7,93.5
Moneragala,2016,8,96.8
Moneragala,2016,9,96.7
Moneragala,2016,10,96.8
Moneragala,2016,11,60.0
Moneragala,2016,12,87.1
Moneragala,2017,1,71.0
Moneragala,2017,2,82.1
Moneragala,2017,3,93.5
Moneragala,2017,4,96.7
Moneragala,2017,5,93.5
Moneragala,2017,6,96.7
Moneragala,2017,7,100.0
Moneragala,2017,8,96.8
Moneragala,2017,9,86.7
Moneragala,2017,10,83.9
Moneragala,2017,11,40.0
Moneragala,2017,12,80.6
Moneragala,2018,1,80.6
Moneragala,2018,2,82.1
Moneragala,2018,3,87.1
Moneragala,2018,4,86.7
Moneragala,2018,5,83.9
Moneragala,2018,6,100.0
Moneragala,2018,7,100.0
Moneragala,2018,8,93.5
Moneragala,2018,9,100.0
Moneragala,2018,10,64.5
Moneragala,2018,11,56.7
Moneragala,2018,12,71.0
Moneragala,2019,1,90.3
Moneragala,2019,2,85.7
Moneragala,2019,3,100.0
Moneragala,2019,4,90.0
Moneragala,2019,5,100.0
Moneragala,2019,6,100.0
Moneragala,2019,7,96.8
Moneragala,2019,8,83.9
Moneragala,2019,9,86.7
Moneragala,2019,10,51.6
Moneragala,2019,11,73.3
Moneragala,2019,12,41.9
Moneragala,2020,1,90.3
Moneragala,2020,2,100.0
Moneragala,2020,3,96.8
Moneragala,2020,4,93.3
Moneragala,2020,5,87.1
Moneragala,2020,6,86.7
Moneragala,2020,7,87.1
Moneragala,2020,8,90.3
Moneragala,2020,9,80.0
Moneragala,2020,10,96.8
Moneragala,2020,11,73.3
Moneragala,2020,12,67.7
Moneragala,2021,1,54.8
Moneragala,2021,2,92.9
Moneragala,2021,3,83.9
Moneragala,2021,4,96.7
Moneragala,2021,5,96.8
Moneragala,2021,6,96.7
Moneragala,2021,7,93.5
Moneragala,2021,8,90.3
Moneragala,2021,9,86.7
Moneragala,2021,10,80.6
Moneragala,2021,11,56.7
Moneragala,2021,12,80.6
Moneragala,2022,1,96.8
Moneragala,2022,2,96.4
Moneragala,2022,3,90.3
Moneragala,2022,4,100.0
Moneragala,2022,5,96.8
Moneragala,2022,6,96.7
Moneragala,2022,7,83.9
Moneragala,2022,8,90.3
Moneragala,2022,9,96.7
Moneragala,2022,10,77.4
Moneragala,2022,11,66.7
Moneragala,2022,12,67.7
Moneragala,2023,1,83.9
Moneragala,2023,2,78.6
Moneragala,2023,3,93.5
Moneragala,2023,4,93.3
Moneragala,2023,5,90.3
Moneragala,2023,6,100.0
Moneragala,2023,7,87.1
Moneragala,2023,8,100.0
Moneragala,2023,9,90.0
Moneragala,2023,10,80.6
Moneragala,2023,11,53.3
Moneragala,2023,12,45.2
Moneragala,2024,1,77.4
Moneragala,2024,2,100.0
Moneragala,2024,3,96.8
Moneragala,2024,4,90.0
Moneragala,2024,5,90.3
Moneragala,2024,6,87.5
Mullaitivu,2010,1,96.8
Mullaitivu,2010,2,96.4
Mullaitivu,2010,3,100.0
Mullaitivu,2010,4,100.0
Mullaitivu,2010,5,93.5
Mullaitivu,2010,6,86.7
Mullaitivu,2010,7,87.1
Mullaitivu,2010,8,77.4
Mullaitivu,2010,9,86.7
Mullaitivu,2010,10,90.3
Mullaitivu,2010,11,60.0
Mullaitivu,2010,12,38.7
Mullaitivu,2011,1,45.2
Mullaitivu,2011,2,75.0
Mullaitivu,2011,3,100.0
Mullaitivu,2011,4,90.0
Mullaitivu,2011,5,100.0
Mullaitivu,2011,6,96.7
Mullaitivu,2011,7,96.8
Mullaitivu,2011,8,100.0
Mullaitivu,2011,9,100.0
Mullaitivu,2011,10,80.6
Mullaitivu,2011,11,63.3
Mullaitivu,2011,12,51.6
Mullaitivu,2012,1,96.8
Mullaitivu,2012,2,89.7
Mullaitivu,2012,3,100.0
Mullaitivu,2012,4,93.3
Mullaitivu,2012,5,100.0
Mullaitivu,2012,6,96.7
Mullaitivu,2012,7,100.0
Mullaitivu,2012,8,96.8
Mullaitivu,2012,9,93.3
Mullaitivu,2012,10,74.2
Mullaitivu,2012,11,80.0
Mullaitivu,2012,12,51.6
Mullaitivu,2013,1,64.5
Mullaitivu,2013,2,82.1
Mullaitivu,2013,3,96.8
Mullaitivu,2013,4,96.7
Mullaitivu,2013,5,100.0
Mullaitivu,2013,6,96.7
Mullaitivu,2013,7,90.3
Mullaitivu,2013,8,96.8
Mullaitivu,2013,9,93.3
Mullaitivu,2013,10,90.3
Mullaitivu,2013,11,80.0
Mullaitivu,2013,12,54.8
Mullaitivu,2014,1,64.5
Mullaitivu,2014,2,100.0
Mullaitivu,2014,3,100.0
Mullaitivu,2014,4,100.0
Mullaitivu,2014,5,93.5
Mullaitivu,2014,6,96.7
Mullaitivu,2014,7,96.8
Mullaitivu,2014,8,96.8
Mullaitivu,2014,9,96.7
Mullaitivu,2014,10,83.9
Mullaitivu,2014,11,43.3
Mullaitivu,2014,12,22.6
Mullaitivu,2015,1,93.5
Mullaitivu,2015,2,92.9
Mullaitivu,2015,3,100.0
Mullaitivu,2015,4,96.7
Mullaitivu,2015,5,93.5
Mullaitivu,2015,6,96.7
Mullaitivu,2015,7,93.5
Mullaitivu,2015,8,96.8
Mullaitivu,2015,9,100.0
Mullaitivu,2015,10,61.3
Mullaitivu,2015,11,60.0
Mullaitivu,2015,12,45.2
Mullaitivu,2016,1,90.3
Mullaitivu,2016,2,100.0
Mullaitivu,2016,3,100.0
Mullaitivu,2016,4,100.0
Mullaitivu,2016,5,80.6
Mullaitivu,2016,6,83.3
Mullaitivu,2016,7,96.8
Mullaitivu,2016,8,100.0
Mullaitivu,2016,9,100.0
Mullaitivu,2016,10,93.5
Mullaitivu,2016,11,73.3
Mullaitivu,2016,12,83.9
Mullaitivu,2017,1,71.0
Mullaitivu,2017,2,96.4
Mullaitivu,2017,3,90.3
Mullaitivu,2017,4,100.0
Mullaitivu,2017,5,93.5
Mullaitivu,2017,6,93.3
Mullaitivu,2017,7,100.0
Mullaitivu,2017,8,96.8
Mullaitivu,2017,9,96.7
Mullaitivu,2017,10,74.2
Mullaitivu,2017,11,50.0
Mullaitivu,2017,12,67.7
Mullaitivu,2018,1,77.4
Mullaitivu,2018,2,96.4
Mullaitivu,2018,3,93.5
Mullaitivu,2018,4,100.0
Mullaitivu,2018,5,90.3
Mullaitivu,2018,6,100.0
Mullaitivu,2018,7,100.0
Mullaitivu,2018,8,100.0
Mullaitivu,2018,9,100.0
Mullaitivu,2018,10,74.2
Mullaitivu,2018,11,53.3
Mullaitivu,2018,12,71.0
Mullaitivu,2019,1,96.8
Mullaitivu,2019,2,96.4
Mullaitivu,2019,3,100.0
Mullaitivu,2019,4,93.3
Mullaitivu,2019,5,100.0
Mullaitivu,2019,6,96.7
Mullaitivu,2019,7,93.5
Mullaitivu,2019,8,93.5
Mullaitivu,2019,9,96.7
Mullaitivu,2019,10,67.7
Mullaitivu,2019,11,90.0
Mullaitivu,2019,12,48.4
Mullaitivu,2020,1,96.8
Mullaitivu,2020,2,100.0
Mullaitivu,2020,3,100.0
Mullaitivu,2020,4,100.0
Mullaitivu,2020,5,90.3
Mullaitivu,2020,6,93.3
Mullaitivu,2020,7,90.3
Mullaitivu,2020,8,96.8
Mullaitivu,2020,9,80.0
Mullaitivu,2020,10,96.8
Mullaitivu,2020,11,66.7
Mullaitivu,2020,12,41.9
Mullaitivu,2021,1,64.5
Mullaitivu,2021,2,100.0
Mullaitivu,2021,3,100.0
Mullaitivu,2021,4,100.0
Mullaitivu,2021,5,87.1
Mullaitivu,2021,6,90.0
Mullaitivu,2021,7,96.8
Mullaitivu,2021,8,93.5
Mullaitivu,2021,9,93.3
Mullaitivu,2021,10,80.6
Mullaitivu,2021,11,60.0
Mullaitivu,2021,12,77.4
Mullaitivu,2022,1,83.9
Mullaitivu,2022,2,85.7
Mullaitivu,2022,3,93.5
Mullaitivu,2022,4,93.3
Mullaitivu,2022,5,96.8
Mullaitivu,2022,6,96.7
Mullaitivu,2022,7,83.9
Mullaitivu,2022,8,90.3
Mullaitivu,2022,9,93.3
Mullaitivu,2022,10,83.9
Mullaitivu,2022,11,73.3
Mullaitivu,2022,12,64.5
Mullaitivu,2023,1,83.9
Mullaitivu,2023,2,92.9
Mullaitivu,2023,3,100.0
Mullaitivu,2023,4,96.7
Mullaitivu,2023,5,83.9
Mullaitivu,2023,6,93.3
Mullaitivu,2023,7,83.9
Mullaitivu,2023,8,100.0
Mullaitivu,2023,9,96.7
Mullaitivu,2023,10,100.0
Mullaitivu,2023,11,66.7
Mullaitivu,2023,12,58.1
Mullaitivu,2024,1,83.9
Mullaitivu,2024,2,100.0
Mullaitivu,2024,3,100.0
Mullaitivu,2024,4,100.0
Mullaitivu,2024,5,83.9
Mullaitivu,2024,6,100.0
Nuwara Eliya,2010,1,74.2
Nuwara Eliya,2010,2,82.1
Nuwara Eliya,2010,3,100.0
Nuwara Eliya,2010,4,93.3
Nuwara Eliya,2010,5,87.1
Nuwara Eliya,2010,6,90.0
Nuwara Eliya,2010,7,87.1
Nuwara Eliya,2010,8,77.4
Nuwara Eliya,2010,9,70.0
Nuwara Eliya,2010,10,77.4
Nuwara Eliya,2010,11,50.0
Nuwara Eliya,2010,12,41.9
Nuwara Eliya,2011,1,32.3
Nuwara Eliya,2011,2,57.1
Nuwara Eliya,2011,3,90.3
Nuwara Eliya,2011,4,86.7
Nuwara Eliya,2011,5,100.0
Nuwara Eliya,2011,6,96.7
Nuwara Eliya,2011,7,100.0
Nuwara Eliya,2011,8,93.5
Nuwara Eliya,2011,9,96.7
Nuwara Eliya,2011,10,74.2
Nuwara Eliya,2011,11,53.3
Nuwara Eliya,2011,12,54.8
Nuwara Eliya,2012,1,83.9
Nuwara Eliya,2012,2,75.9
Nuwara Eliya,2012,3,100.0
Nuwara Eliya,2012,4,93.3
Nuwara Eliya,2012,5,100.0
Nuwara Eliya,2012,6,100.0
Nuwara Eliya,2012,7,96.8
Nuwara Eliya,2012,8,96.8
Nuwara Eliya,2012,9,96.7
Nuwara Eliya,2012,10,64.5
Nuwara Eliya,2012,11,66.7
Nuwara Eliya,2012,12,41.9
Nuwara Eliya,2013,1,54.8
Nuwara Eliya,2013,2,82.1
Nuwara Eliya,2013,3,93.5
Nuwara Eliya,2013,4,100.0
Nuwara Eliya,2013,5,80.6
Nuwara Eliya,2013,6,76.7
Nuwara Eliya,2013,7,93.5
Nuwara Eliya,2013,8,93.5
Nuwara Eliya,2013,9,86.7
Nuwara Eliya,2013,10,87.1
Nuwara Eliya,2013,11,83.3
Nuwara Eliya,2013,12,35.5
Nuwara Eliya,2014,1,64.5
Nuwara Eliya,2014,2,100.0
Nuwara Eliya,2014,3,96.8
Nuwara Eliya,2014,4,93.3
Nuwara Eliya,2014,5,90.3
Nuwara Eliya,2014,6,96.7
Nuwara Eliya,2014,7,96.8
Nuwara Eliya,2014,8,90.3
Nuwara Eliya,2014,9,100.0
Nuwara Eliya,2014,10,77.4
Nuwara Eliya,2014,11,46.7
Nuwara Eliya,2014,12,35.5
Nuwara Eliya,2015,1,90.3
Nuwara Eliya,2015,2,85.7
Nuwara Eliya,2015,3,93.5
Nuwara Eliya,2015,4,93.3
Nuwara Eliya,2015,5,90.3
Nuwara Eliya,2015,6,90.0
Nuwara Eliya,2015,7,93.5
Nuwara Eliya,2015,8,93.5
Nuwara Eliya,2015,9,83.3
Nuwara Eliya,2015,10,67.7
Nuwara Eliya,2015,11,50.0
Nuwara Eliya,2015,12,41.9
Nuwara Eliya,2016,1,83.9
Nuwara Eliya,2016,2,93.1
Nuwara Eliya,2016,3,100.0
Nuwara Eliya,2016,4,100.0
Nuwara Eliya,2016,5,61.3
Nuwara Eliya,2016,6,100.0
Nuwara Eliya,2016,7,87.1
Nuwara Eliya,2016,8,96.8
Nuwara Eliya,2016,9,96.7
Nuwara Eliya,2016,10,96.8
Nuwara Eliya,2016,11,50.0
Nuwara Eliya,2016,12,87.1
Nuwara Eliya,2017,1,71.0
Nuwara Eliya,2017,2,78.6
Nuwara Eliya,2017,3,93.5
Nuwara Eliya,2017,4,100.0
Nuwara Eliya,2017,5,83.9
Nuwara Eliya,2017,6,73.3
Nuwara Eliya,2017,7,83.9
Nuwara Eliya,2017,8,64.5
Nuwara Eliya,2017,9,63.3
Nuwara Eliya,2017,10,58.1
Nuwara Eliya,2017,11,50.0
Nuwara Eliya,2017,12,77.4
Nuwara Eliya,2018,1,87.1
Nuwara Eliya,2018,2,85.7
Nuwara Eliya,2018,3,87.1
Nuwara Eliya,2018,4,96.7
Nuwara Eliya,2018,5,58.1
Nuwara Eliya,2018,6,96.7
Nuwara Eliya,2018,7,77.4
Nuwara Eliya,2018,8,80.6
Nuwara Eliya,2018,9,93.3
Nuwara Eliya,2018,10,51.6
Nuwara Eliya,2018,11,50.0
Nuwara Eliya,2018,12,74.2
Nuwara Eliya,2019,1,77.4
Nuwara Eliya,2019,2,85.7
Nuwara Eliya,2019,3,100.0
Nuwara Eliya,2019,4,80.0
Nuwara Eliya,2019,5,100.0
Nuwara Eliya,2019,6,90.0
Nuwara Eliya,2019,7,93.5
Nuwara Eliya,2019,8,54.8
Nuwara Eliya,2019,9,76.7
Nuwara Eliya,2019,10,51.6
Nuwara Eliya,2019,11,76.7
Nuwara Eliya,2019,12,38.7
Nuwara Eliya,2020,1,96.8
Nuwara Eliya,2020,2,96.6
Nuwara Eliya,2020,3,100.0
Nuwara Eliya,2020,4,100.0
Nuwara Eliya,2020,5,67.7
Nuwara Eliya,2020,6,83.3
Nuwara Eliya,2020,7,71.0
Nuwara Eliya,2020,8,74.2
Nuwara Eliya,2020,9,46.7
Nuwara Eliya,2020,10,93.5
Nuwara Eliya,2020,11,70.0
Nuwara Eliya,2020,12,67.7
Nuwara Eliya,2021,1,45.2
Nuwara Eliya,2021,2,96.4
Nuwara Eliya,2021,3,83.9
Nuwara Eliya,2021,4,93.3
Nuwara Eliya,2021,5,61.3
Nuwara Eliya,2021,6,86.7
Nuwara Eliya,2021,7,83.9
Nuwara Eliya,2021,8,67.7
Nuwara Eliya,2021,9,80.0
Nuwara Eliya,2021,10,67.7
Nuwara Eliya,2021,11,26.7
Nuwara Eliya,2021,12,87.1
Nuwara Eliya,2022,1,83.9
Nuwara Eliya,2022,2,85.7
Nuwara Eliya,2022,3,90.3
Nuwara Eliya,2022,4,86.7
Nuwara Eliya,2022,5,80.6
Nuwara Eliya,2022,6,83.3
Nuwara Eliya,2022,7,67.7
Nuwara Eliya,2022,8,71.0
Nuwara Eliya,2022,9,83.3
Nuwara Eliya,2022,10,58.1
Nuwara Eliya,2022,11,63.3
Nuwara Eliya,2022,12,54.8
Nuwara Eliya,2023,1,83.9
Nuwara Eliya,2023,2,78.6
Nuwara Eliya,2023,3,87.1
Nuwara Eliya,2023,4,93.3
Nuwara Eliya,2023,5,83.9
Nuwara Eliya,2023,6,96.7
Nuwara Eliya,2023,7,80.6
Nuwara Eliya,2023,8,93.5
Nuwara Eliya,2023,9,63.3
Nuwara Eliya,2023,10,51.6
Nuwara Eliya,2023,11,40.0
Nuwara Eliya,2023,12,45.2
Nuwara Eliya,2024,1,77.4
Nuwara Eliya,2024,2,96.6
Nuwara Eliya,2024,3,100.0
Nuwara Eliya,2024,4,96.7
Nuwara Eliya,2024,5,58.1
Nuwara Eliya,2024,6,87.5
Polonnaruwa,2010,1,74.2
Polonnaruwa,2010,2,75.0
Polonnaruwa,2010,3,96.8
Polonnaruwa,2010,4,100.0
Polonnaruwa,2010,5,93.5
Polonnaruwa,2010,6,96.7
Polonnaruwa,2010,7,93.5
Polonnaruwa,2010,8,90.3
Polonnaruwa,2010,9,86.7
Polonnaruwa,2010,10,90.3
Polonnaruwa,2010,11,53.3
Polonnaruwa,2010,12,35.5
Polonnaruwa,2011,1,25.8
Polonnaruwa,2011,2,64.3
Polonnaruwa,2011,3,93.5
Polonnaruwa,2011,4,96.7
Polonnaruwa,2011,5,100.0
Polonnaruwa,2011,6,100.0
Polonnaruwa,2011,7,100.0
Polonnaruwa,2011,8,100.0
Polonnaruwa,2011,9,100.0
Polonnaruwa,2011,10,77.4
Polonnaruwa,2011,11,60.0
Polonnaruwa,2011,12,54.8
Polonnaruwa,2012,1,87.1
Polonnaruwa,2012,2,79.3
Polonnaruwa,2012,3,100.0
Polonnaruwa,2012,4,93.3
Polonnaruwa,2012,5,100.0
Polonnaruwa,2012,6,100.0
Polonnaruwa,2012,7,96.8
Polonnaruwa,2012,8,100.0
Polonnaruwa,2012,9,100.0
Polonnaruwa,2012,10,71.0
Polonnaruwa,2012,11,66.7
Polonnaruwa,2012,12,35.5
Polonnaruwa,2013,1,48.4
Polonnaruwa,2013,2,75.0
Polonnaruwa,2013,3,96.8
