precipitation_hours,sunshine_duration,wind_speed_10m_max,et0_fao_evapotranspiration,prediction,residual
9,31137.87,16.6,3.3,3.47,-0.17
8,39614.58,19.6,3.12,4.13,-1.01
9,36000.0,17.9,3.51,3.88,-0.37
9,37263.41,19.5,3.17,3.93,-0.76
2,30850.25,19.7,3.28,4.03,-0.75
9,38870.8,19.7,3.59,3.96,-0.37
8,39119.02,20.2,3.59,3.96,-0.37
10,40041.27,21.4,3.45,4.16,-0.71
5,38976.67,19.9,3.41,4.34,-0.93
4,40829.76,16.8,4.04,4.76,-0.72
8,40500.7,16.1,3.48,4.13,-0.65
10,40835.95,16.4,3.8,3.97,-0.17
11,39610.56,17.9,3.78,4.04,-0.26
8,36568.82,16.0,3.7,3.94,-0.24
11,38677.61,14.5,3.33,3.89,-0.56
7,31901.35,17.8,3.47,3.77,-0.3
10,32400.0,6.6,4.26,3.65,0.61
6,35800.28,9.9,3.95,4.06,-0.11
5,40050.98,8.7,4.34,4.52,-0.18
7,39301.74,7.0,4.35,4.32,0.03
7,36972.9,7.4,4.45,4.02,0.43
10,37865.36,7.9,3.93,3.83,0.1
7,10577.79,6.6,2.18,2.5,-0.32
10,30005.37,5.7,3.73,3.46,0.27
5,32579.38,6.3,3.97,3.81,0.16
12,22319.39,4.7,3.24,2.86,0.38
11,25890.44,5.9,2.67,2.94,-0.27
19,7102.94,7.6,1.83,1.51,0.32
16,28925.19,8.3,3.4,3.36,0.04
24,0.0,5.8,1.1,1.35,-0.25
24,0.0,17.1,0.68,1.52,-0.84
24,0.0,21.3,0.79,1.34,-0.55
24,9343.5,19.7,1.74,2.14,-0.4
18,38148.39,18.5,3.16,3.52,-0.36
23,22827.38,18.4,2.4,2.64,-0.24
18,27345.76,15.3,2.52,2.99,-0.47
12,26846.63,16.7,2.9,3.22,-0.32
10,33015.22,16.1,3.17,3.76,-0.59
17,33334.86,17.9,3.19,3.29,-0.1
12,23042.97,16.9,2.57,3.05,-0.48
12,37872.96,17.1,3.36,3.69,-0.33
13,34576.14,15.6,3.51,3.57,-0.06
14,30899.97,16.8,2.72,3.21,-0.49
23,14358.02,15.7,2.17,2.05,0.12
16,35536.78,15.0,3.07,3.5,-0.43
22,33113.86,16.8,3.25,3.15,0.1
20,28264.26,15.8,2.79,2.97,-0.18
5,40566.47,12.5,4.75,4.54,0.21
7,38258.38,11.8,4.08,4.23,-0.15
8,40001.88,11.7,4.33,4.23,0.1
4,39910.47,11.5,4.36,4.61,-0.25
4,40668.44,10.8,4.51,4.69,-0.18
3,36819.73,14.6,4.07,4.45,-0.38
7,27940.79,14.3,3.73,3.29,0.44
4,32601.05,11.1,4.61,3.89,0.72
8,40095.39,16.0,4.13,4.17,-0.04
4,39878.87,19.7,4.77,4.89,-0.12
5,40416.43,14.6,4.5,4.54,-0.04
7,36455.75,13.1,4.43,4.05,0.38
7,41050.98,13.0,4.47,4.35,0.12
9,40347.55,15.7,3.75,4.13,-0.38
15,34328.42,17.4,3.58,3.4,0.18
7,38240.85,16.9,3.97,3.97,0.0
9,37961.42,15.4,3.83,3.92,-0.09
12,11899.49,18.0,2.08,2.36,-0.28
12,35616.16,16.8,3.83,3.64,0.19
9,23998.64,18.3,3.26,3.22,0.04
12,32145.85,15.7,3.3,3.5,-0.2
10,7483.34,15.2,1.94,1.93,0.01
8,12570.28,13.5,2.37,2.42,-0.05
14,25279.99,16.0,2.86,3.15,-0.29
19,16686.17,17.9,2.23,2.42,-0.19
20,4588.52,18.5,1.6,1.67,-0.07
22,28472.2,17.0,2.75,3.01,-0.26
19,36743.43,20.5,3.4,3.3,0.1
24,17053.21,16.0,2.33,2.39,-0.06
23,5102.49,15.9,1.35,1.5,-0.15
20,7769.33,17.4,1.47,2.16,-0.69
8,39843.03,15.6,4.13,4.15,-0.02
8,39600.0,12.9,4.08,4.09,-0.01
5,37711.97,12.8,3.94,4.14,-0.2
11,37783.88,14.6,4.04,3.74,0.3
12,22314.5,12.1,3.18,3.14,0.04
4,9785.87,15.1,2.66,2.79,-0.13
5,28800.0,11.5,3.49,3.74,-0.25
7,23754.87,16.0,3.31,3.21,0.1
7,29961.29,17.5,3.24,3.5,-0.26
9,26151.21,14.5,3.72,3.3,0.42
6,39600.0,15.0,4.15,4.48,-0.33
11,25200.0,13.4,3.19,3.15,0.04
8,31182.6,13.4,3.71,3.55,0.16
12,29281.0,13.6,3.17,3.39,-0.22
7,29751.98,12.2,3.42,3.63,-0.21
14,33608.82,14.2,3.18,3.34,-0.16
11,13478.73,18.9,2.56,2.37,0.19
12,12130.5,13.1,1.83,2.39,-0.56
5,32099.42,12.1,3.44,3.9,-0.46
15,16570.08,14.2,2.25,2.55,-0.3
17,2199.93,14.8,1.26,1.9,-0.64
13,26139.0,14.0,2.98,3.17,-0.19
9,28007.97,15.8,2.74,3.33,-0.59
17,11705.04,17.1,1.83,2.31,-0.48
17,3386.44,18.8,1.37,1.86,-0.49
11,19894.69,19.1,2.24,2.64,-0.4
17,21201.2,19.6,2.48,2.8,-0.32
23,18811.1,23.0,2.7,2.48,0.22
19,39440.79,22.3,4.08,3.75,0.33
13,40507.44,22.4,4.31,4.21,0.1
20,37912.51,18.4,2.88,3.35,-0.47
20,36242.56,18.6,3.37,3.28,0.09
21,31991.05,19.1,3.21,3.07,0.14
13,7657.56,19.1,2.33,2.37,-0.04
4,37219.79,16.1,4.39,4.46,-0.07
3,39600.0,15.5,4.48,4.58,-0.1
0,40260.56,15.3,5.06,5.2,-0.14
10,39600.0,16.4,4.11,4.04,0.07
1,39844.33,16.6,5.08,5.2,-0.12
4,37554.54,16.4,4.21,4.45,-0.24
5,39739.4,17.5,4.34,4.62,-0.28
7,39844.39,16.3,4.3,4.26,0.04
9,39738.75,17.6,4.07,4.13,-0.06
10,39950.01,15.9,4.21,4.04,0.17
12,39631.7,14.5,3.69,3.95,-0.26
9,40056.63,16.2,4.35,4.11,0.24
15,39736.65,17.8,3.99,3.93,0.06
8,39950.17,18.1,4.23,4.22,0.01
9,39735.18,17.4,4.07,4.13,-0.06
6,39734.3,15.4,4.44,4.53,-0.09
4,39949.71,15.5,4.44,4.88,-0.44
4,39419.3,16.8,4.21,4.45,-0.24
1,35240.93,18.5,4.34,4.72,-0.38
6,31856.75,22.6,4.39,3.85,0.54
8,38954.88,17.4,3.58,3.92,-0.34
13,38012.68,17.7,3.61,3.7,-0.09
8,39946.81,17.5,3.98,4.22,-0.24
5,39946.07,17.6,4.0,4.68,-0.68
9,39945.27,15.6,4.03,4.16,-0.13
8,38839.65,18.4,3.91,3.95,-0.04
11,37695.46,16.0,3.78,3.7,0.08
12,33082.29,19.7,3.78,3.52,0.26
5,39600.0,13.6,4.23,4.45,-0.22
9,40257.53,9.6,4.57,4.14,0.43
12,39947.23,11.5,4.58,4.22,0.36
12,39600.0,12.6,4.0,4.02,-0.02
5,31111.79,12.6,4.32,3.74,0.58
4,26099.03,18.8,3.54,3.59,-0.05
3,36478.93,16.3,4.61,4.46,0.15
4,28575.84,13.2,3.41,3.7,-0.29
6,34168.11,10.6,4.32,3.91,0.41
13,25200.0,9.7,3.62,3.27,0.35
15,24213.46,12.7,2.95,2.96,-0.01
13,25200.0,9.3,3.29,3.17,0.12
10,28302.06,9.1,3.53,3.27,0.26
8,37763.52,10.5,4.59,4.04,0.55
21,34928.61,14.3,3.31,3.22,0.09
19,7195.47,12.5,2.64,1.55,1.09
15,7490.92,16.1,2.11,1.92,0.19
19,468.61,16.3,1.65,1.49,0.16
15,8821.88,19.7,2.25,2.33,-0.08
15,34017.13,21.1,3.45,3.46,-0.01
19,17615.23,16.8,2.06,2.41,-0.35
19,34605.25,19.7,2.99,3.22,-0.23
11,39728.23,18.2,3.65,4.08,-0.43
17,32652.91,13.7,2.73,3.28,-0.55
17,25159.26,12.6,2.87,2.96,-0.09
10,32370.23,14.4,3.41,3.69,-0.28
17,25022.27,18.8,2.92,2.89,0.03
16,32346.85,19.2,3.04,3.33,-0.29
10,24806.19,17.4,2.86,3.12,-0.26
4,40395.35,20.8,4.13,4.88,-0.75
9,40169.13,18.6,4.26,4.23,0.03
10,34743.95,12.2,4.07,3.84,0.23
9,29236.54,8.8,3.85,3.57,0.28
13,26365.23,10.6,3.3,3.3,0.0
13,23498.37,15.5,3.58,3.13,0.45
6,36000.0,7.0,4.23,3.99,0.24
12,28800.0,11.2,3.55,3.6,-0.05
8,29496.11,12.7,3.77,3.65,0.12
8,33531.81,10.9,4.09,3.91,0.18
12,31506.8,10.1,3.97,3.58,0.39
13,28800.0,11.2,3.59,3.53,0.06
5,32400.0,10.9,4.14,3.89,0.25
15,24654.17,15.1,2.91,2.89,0.02
20,15728.18,18.4,2.55,2.5,0.05
21,5933.93,9.3,2.01,1.62,0.39
5,8081.12,15.1,2.85,2.59,0.26
6,27017.82,13.3,3.3,3.35,-0.05
7,39628.03,10.0,4.59,4.34,0.25
6,39600.0,11.3,4.26,4.37,-0.11
11,39577.41,14.2,3.44,3.91,-0.47
15,27051.64,17.7,3.32,2.95,0.37
12,31903.38,17.9,2.74,3.48,-0.74
21,28532.15,23.5,3.23,3.18,0.05
20,24628.27,19.7,2.93,2.89,0.04
24,4301.35,17.0,1.76,1.52,0.24
24,0.0,27.0,1.35,1.4,-0.05
24,18380.03,22.1,2.16,2.35,-0.19
23,35268.05,23.7,2.96,3.39,-0.43
22,25657.23,14.8,3.15,2.87,0.28
19,38104.79,16.0,3.36,3.33,0.03
17,40403.53,15.9,3.83,3.97,-0.14
23,40055.98,16.1,3.33,3.72,-0.39
12,36921.2,17.7,4.51,3.7,0.81
12,39946.68,14.3,4.5,4.05,0.45
5,35780.11,20.2,4.35,4.24,0.11
8,38494.46,15.8,4.27,3.94,0.33
11,21979.08,15.9,3.55,3.06,0.49
9,33031.94,13.7,3.78,3.78,0.0
7,36000.0,16.3,4.74,3.97,0.77
7,28984.75,17.6,4.02,3.49,0.53
14,29300.19,20.1,3.62,3.26,0.36
20,30495.65,19.6,3.47,3.03,0.44
15,34443.82,22.5,3.91,3.46,0.45
15,32138.88,21.8,3.2,3.39,-0.19
24,9793.47,16.8,1.98,2.07,-0.09
24,0.0,19.9,1.35,1.55,-0.2
22,11338.63,16.6,2.47,2.04,0.43
23,19898.62,20.9,2.96,2.44,0.52
24,19995.58,25.4,2.95,2.28,0.67
24,27977.56,23.4,2.84,2.85,-0.01
21,33214.95,22.5,3.32,3.22,0.1
15,34775.55,19.9,3.79,3.41,0.38
17,37004.26,20.2,3.42,3.55,-0.13
15,21773.68,17.8,2.84,2.84,0.0
17,36154.38,18.2,3.69,3.45,0.24
20,22621.57,16.7,2.55,2.78,-0.23
8,17378.03,17.3,2.95,2.75,0.2
10,31275.38,16.6,3.37,3.37,0.0
15,28653.52,17.3,3.17,3.23,-0.06
11,33861.31,19.5,3.18,3.55,-0.37
11,24234.23,19.4,2.65,3.14,-0.49
17,21600.0,21.4,2.85,2.92,-0.07
23,4509.45,20.8,1.67,1.33,0.34
17,25884.0,18.6,3.33,2.89,0.44
8,15399.26,12.8,2.83,2.46,0.37
17,23807.29,14.8,2.62,2.87,-0.25
13,26223.08,12.3,3.88,3.26,0.62
19,238.57,10.0,1.49,1.56,-0.07
11,24466.3,13.1,3.7,3.22,0.48
11,7474.95,13.3,2.56,2.15,0.41
11,21600.0,13.4,3.12,3.04,0.08
14,25031.06,12.9,2.89,3.22,-0.33
13,23982.15,14.5,3.17,3.15,0.02
10,31078.2,21.2,3.27,3.41,-0.14
12,35294.27,21.3,3.7,3.68,0.02
10,28058.69,19.3,3.63,3.2,0.43
12,27377.14,20.5,3.47,3.23,0.24
13,36000.0,15.1,4.15,3.66,0.49
10,36287.02,11.6,4.06,3.99,0.07
8,34718.01,12.8,4.05,3.89,0.16
4,39842.7,14.6,4.47,4.72,-0.25
7,39991.01,17.4,4.45,4.4,0.05
8,39841.54,16.2,4.18,4.11,0.07
3,40058.02,18.0,4.28,5.0,-0.72
5,39989.87,16.7,4.11,4.71,-0.6
5,38208.33,12.4,4.43,4.14,0.29
3,38040.53,15.8,4.56,4.5,0.06
7,40388.95,16.6,4.87,4.41,0.46
12,38360.25,16.0,4.23,3.92,0.31
13,39946.04,15.1,4.37,4.14,0.23
12,34040.91,15.3,3.8,3.56,0.24
3,38391.25,13.6,4.56,4.46,0.1
6,39943.45,17.1,4.09,4.63,-0.54
7,39874.39,16.9,4.72,4.4,0.32
5,38292.43,13.6,5.31,4.29,1.02
4,40257.57,13.5,5.28,4.7,0.58
1,40154.77,20.0,5.27,5.43,-0.16
7,32496.14,14.5,4.35,3.78,0.57
13,40156.34,17.6,4.9,4.17,0.73
6,40052.88,21.0,5.35,4.56,0.79
8,38116.67,16.9,4.99,3.96,1.03
6,34198.6,21.4,4.37,3.92,0.45
8,28800.0,18.0,4.23,3.52,0.71
9,27898.57,13.1,3.84,3.35,0.49
4,24776.79,14.1,3.95,3.38,0.57
17,23588.12,14.2,3.24,2.82,0.42
7,32400.0,8.3,4.31,3.81,0.5
13,28800.0,12.1,3.79,3.54,0.25
8,25179.94,15.5,3.61,3.32,0.29
18,14194.25,10.5,2.47,2.34,0.13
9,32400.0,15.0,3.83,3.76,0.07
17,15267.08,16.8,2.69,2.31,0.38
20,14086.53,18.0,2.51,2.16,0.35
22,0.0,17.2,1.03,1.5,-0.47
13,11465.37,20.7,2.54,2.44,0.1
24,12712.31,27.3,2.35,1.94,0.41
24,14428.09,28.2,2.29,2.1,0.19
24,21382.96,31.2,2.7,2.39,0.31
24,4875.41,24.9,1.95,1.37,0.58
23,17137.61,24.2,2.84,2.6,0.24
24,16602.83,22.2,2.75,2.35,0.4
18,20750.03,17.4,2.76,2.58,0.18
22,26213.19,17.4,2.88,2.82,0.06
17,26281.3,14.5,2.78,2.9,-0.12
9,34935.04,17.0,3.54,3.82,-0.28
12,37593.78,5.2,3.88,3.66,0.22
13,33584.88,5.0,3.89,3.55,0.34
11,33560.12,4.7,3.4,3.45,-0.05
9,40140.71,8.0,4.03,4.11,-0.08
10,39866.93,8.0,3.83,3.92,-0.09
7,31483.39,6.4,3.55,3.49,0.06
7,37306.25,5.8,4.18,4.03,0.15
13,29317.31,6.2,3.54,3.38,0.16
10,30191.99,5.2,3.25,3.46,-0.21
8,31170.09,5.1,3.74,3.54,0.2
5,34190.37,5.5,3.71,3.83,-0.12
8,39890.65,4.3,3.64,3.91,-0.27
9,39196.66,7.4,4.28,4.03,0.25
10,40370.61,7.3,3.99,4.03,-0.04
8,32400.0,9.1,3.73,3.8,-0.07
9,39600.0,8.7,3.46,3.96,-0.5
18,12565.71,10.7,2.22,2.34,-0.12
21,24058.75,17.2,2.96,2.73,0.23
21,33215.97,16.1,3.22,3.09,0.13
24,26688.72,14.5,2.45,2.58,-0.13
21,6005.47,14.8,2.08,1.59,0.49
11,35457.95,13.7,3.23,3.61,-0.38
14,33600.21,10.8,3.07,3.49,-0.42
14,39564.06,14.5,3.63,3.82,-0.19
11,37646.13,16.7,4.05,3.7,0.35
8,40489.74,16.3,4.51,4.13,0.38
13,40700.34,17.2,4.49,4.14,0.35
7,38510.25,13.6,3.78,4.15,-0.37
8,41022.49,13.2,4.2,4.24,-0.04
8,40056.75,12.4,4.14,4.22,-0.08
7,40906.64,13.0,4.28,4.35,-0.07
10,34900.06,11.3,3.54,3.86,-0.32
12,35685.0,13.8,3.71,3.6,0.11
8,40248.47,11.2,4.35,4.23,0.12
6,40249.38,12.3,4.39,4.48,-0.09
5,37021.98,10.9,3.99,4.16,-0.17
2,39600.0,11.9,4.49,4.46,0.03
5,40058.0,14.6,4.24,4.6,-0.36
3,41087.48,13.8,4.85,4.75,0.1
3,40547.36,13.7,4.38,4.71,-0.33
6,40661.68,11.6,4.32,4.45,-0.13
8,40621.27,9.9,4.1,4.14,-0.04
8,32595.9,8.6,3.91,3.8,0.11
6,37967.51,7.6,3.87,4.08,-0.21
6,40897.02,9.4,4.48,4.52,-0.04
7,40741.71,7.6,4.39,4.33,0.06
0,41029.33,4.3,4.84,4.78,0.06
2,40286.83,4.8,4.06,4.46,-0.4
8,40648.11,4.7,4.04,4.04,0.0
5,40737.0,6.4,4.51,4.42,0.09
8,40913.43,8.6,4.26,4.23,0.03
5,40363.75,10.8,4.21,4.51,-0.3
4,40030.3,10.0,4.01,4.59,-0.58
8,39043.09,10.5,3.88,3.96,-0.08
8,40747.63,6.9,4.03,4.14,-0.11
13,34028.12,6.2,3.3,3.47,-0.17
10,37153.53,8.5,3.53,3.8,-0.27
13,39600.0,13.3,3.99,4.03,-0.04
15,40685.98,18.1,4.36,4.0,0.36
12,41004.51,18.4,4.33,4.03,0.3
16,40921.86,17.6,4.38,4.13,0.25
23,40095.28,17.7,4.12,3.71,0.41
0,40752.57,10.5,4.7,5.06,-0.36
0,41025.04,10.9,4.93,5.12,-0.19
0,41362.71,12.0,5.25,5.26,-0.01
0,41269.81,13.0,5.17,5.22,-0.05
0,40998.43,14.6,4.85,5.07,-0.22
4,40904.09,10.6,5.02,4.76,0.26
4,40712.11,4.2,4.58,4.62,-0.04
8,40449.18,7.2,4.43,4.11,0.32
7,39879.83,6.4,4.41,4.25,0.16
6,40914.65,6.7,4.48,4.34,0.14
8,40466.78,7.1,4.55,4.16,0.39
8,40677.95,11.2,4.64,4.3,0.34
5,40896.37,10.5,4.88,4.62,0.26
7,40667.82,10.9,4.65,4.42,0.23
4,41027.78,12.8,4.79,4.67,0.12
0,41416.73,11.5,5.29,5.48,-0.19
0,41294.61,10.0,5.41,5.32,0.09
9,38829.2,7.1,4.6,4.01,0.59
8,40469.16,10.4,4.28,4.26,0.02
8,40572.66,10.9,4.68,4.33,0.35
6,35360.72,12.9,4.18,4.04,0.14
9,39546.97,12.0,4.47,4.1,0.37
6,40264.18,15.0,4.49,4.51,-0.02
8,40661.89,16.9,4.85,4.2,0.65
15,37164.95,18.0,4.38,3.61,0.77
15,29132.0,17.6,3.6,3.23,0.37
14,40172.73,19.0,4.7,4.06,0.64
6,40699.22,16.2,4.41,4.37,0.04
7,40599.99,17.2,5.13,4.36,0.77
3,39749.7,18.4,4.82,4.98,-0.16
3,41316.08,16.8,5.16,5.04,0.12
9,24688.39,4.8,2.94,3.06,-0.12
7,24117.2,5.4,3.3,3.09,0.21
11,26775.86,8.0,3.14,3.18,-0.04
10,23555.75,5.2,2.81,2.92,-0.11
8,35629.93,4.0,3.47,3.72,-0.25
17,28032.7,4.3,2.8,2.85,-0.05
17,11177.75,6.6,2.14,2.19,-0.05
6,29992.45,8.0,3.85,3.66,0.19
6,39976.86,13.3,4.13,4.45,-0.32
8,39567.89,10.7,4.11,4.09,0.02
6,34018.13,9.8,3.83,3.92,-0.09
9,39176.74,14.5,4.24,3.9,0.34
15,32982.46,15.1,3.56,3.39,0.17
10,36638.98,16.0,3.92,3.79,0.13
1,39709.36,15.5,4.54,5.11,-0.57
1,40462.61,14.4,4.92,4.98,-0.06
5,40055.58,6.5,4.45,4.49,-0.04
7,40361.13,9.4,4.13,4.34,-0.21
8,39237.69,8.2,3.83,3.93,-0.1
17,14122.09,9.1,1.95,2.27,-0.32
11,33159.93,11.0,3.56,3.66,-0.1
3,40599.37,14.7,4.21,4.78,-0.57
12,40894.84,16.6,4.38,4.07,0.31
10,40439.7,17.3,4.25,4.16,0.09
6,40663.45,18.6,4.55,4.49,0.06
8,41201.92,17.9,4.74,4.4,0.34
5,40590.38,15.7,4.53,4.52,0.01
4,40487.97,16.7,4.33,4.75,-0.42
10,40381.19,16.4,3.89,4.08,-0.19
19,38202.24,15.0,3.34,3.33,0.01
22,23786.8,14.0,2.84,2.78,0.06
9,33003.36,3.6,3.62,3.62,0.0
10,29051.36,5.5,3.68,3.46,0.22
9,26328.15,4.7,3.15,3.06,0.09
10,24737.46,4.6,2.87,2.96,-0.09
15,8215.81,4.8,1.55,1.94,-0.39
18,15267.55,5.9,2.26,2.09,0.17
10,34004.1,7.4,3.32,3.64,-0.32
10,33438.64,6.6,3.67,3.67,0.0
8,36029.36,6.9,3.81,3.93,-0.12
7,31458.93,8.0,3.42,3.57,-0.15
6,29883.89,5.8,3.48,3.57,-0.09
7,33202.97,7.0,3.66,3.81,-0.15
7,39791.07,6.9,3.92,4.28,-0.36
5,38723.36,10.1,4.27,4.31,-0.04
3,40385.03,10.9,4.4,4.7,-0.3
5,40631.29,11.1,4.68,4.55,0.13
4,40373.62,9.6,4.56,4.55,0.01
4,38909.75,6.7,4.49,4.34,0.15
9,40449.04,7.0,4.32,4.11,0.21
4,39783.97,9.5,4.29,4.53,-0.24
6,39761.35,13.9,3.79,4.34,-0.55
3,41166.88,14.9,4.57,4.77,-0.2
1,40351.36,14.1,4.92,4.95,-0.03
6,39000.06,11.3,4.29,4.22,0.07
7,40161.84,14.9,4.15,4.39,-0.24
8,39756.61,7.6,4.27,3.96,0.31
10,37725.52,8.1,3.79,3.83,-0.04
12,37673.31,9.3,3.7,3.76,-0.06
7,29086.61,11.6,3.75,3.65,0.1
12,40597.27,14.8,3.92,3.92,0.0
9,40993.57,13.7,4.28,4.24,0.04
6,38329.32,3.7,4.15,4.29,-0.14
8,36526.17,4.9,4.02,3.77,0.25
6,37976.69,5.2,4.29,4.09,0.2
11,33618.3,5.0,3.71,3.45,0.26
11,32322.0,4.1,3.68,3.48,0.2
14,32596.95,5.2,3.65,3.43,0.22
9,35077.29,4.9,3.73,3.7,0.03
10,32400.0,4.5,3.86,3.56,0.3
14,23849.73,7.2,2.63,2.93,-0.3
13,26611.37,5.9,3.16,3.06,0.1
20,15440.77,5.2,2.47,2.14,0.33
10,32400.0,4.0,2.89,3.56,-0.67
8,31732.88,9.2,3.75,3.8,-0.05
11,28800.0,9.9,3.21,3.54,-0.33
9,34322.95,8.7,3.24,3.82,-0.58
11,35084.82,9.1,3.24,3.68,-0.44
8,38305.9,13.6,3.51,3.87,-0.36
10,39595.72,15.2,4.1,4.01,0.09
11,39291.11,14.0,3.65,3.82,-0.17
8,35283.63,14.3,3.54,3.87,-0.33
8,39660.4,16.3,3.99,4.09,-0.1
7,40786.59,15.1,3.88,4.13,-0.25
8,40906.94,15.6,4.19,4.2,-0.01
5,40865.6,13.4,4.44,4.56,-0.12
2,41194.07,12.2,4.85,5.04,-0.19
4,41007.96,12.8,4.31,4.67,-0.36
5,40595.83,12.7,4.56,4.52,0.04
4,39695.33,14.3,4.17,4.68,-0.51
6,39111.77,11.9,4.31,4.24,0.07
8,38848.2,10.0,3.92,3.95,-0.03
6,39600.0,11.4,4.01,4.37,-0.36
8,33192.45,3.5,3.93,3.64,0.29
7,35732.11,3.5,3.94,3.93,0.01
8,39488.38,2.5,4.3,3.9,0.4
7,39600.0,4.8,4.38,4.32,0.06
8,39298.0,4.1,4.23,4.0,0.23
15,37396.07,4.6,4.05,3.83,0.22
8,14542.08,3.9,2.66,2.45,0.21
12,33596.65,5.5,3.05,3.44,-0.39
7,36000.0,6.5,3.65,3.92,-0.27
12,21372.16,4.7,2.94,2.86,0.08
14,24716.11,6.0,2.37,2.77,-0.4
21,9822.77,5.8,1.9,2.05,-0.15
21,31617.45,5.4,3.09,3.2,-0.11
24,3600.0,8.4,1.1,1.4,-0.3
24,0.0,12.6,0.74,1.42,-0.68
23,2238.96,16.1,1.64,1.49,0.15
24,26655.81,15.3,2.85,2.81,0.04
15,38949.0,15.5,3.76,3.77,-0.01
21,36416.27,15.0,3.36,3.31,0.05
17,29349.02,13.9,2.92,3.12,-0.2
13,32085.59,15.8,3.62,3.5,0.12
5,39862.16,13.1,3.82,4.48,-0.66
12,39666.55,16.4,4.32,4.04,0.28
10,37985.57,13.5,3.73,3.89,-0.16
13,40505.71,15.6,4.37,4.1,0.27
5,40588.88,14.4,4.49,4.45,0.04
11,40703.16,12.8,3.92,4.08,-0.16
20,29409.94,13.5,2.72,3.01,-0.29
17,40336.85,13.7,2.74,3.53,-0.79
9,39969.5,16.1,3.82,4.12,-0.3
9,40095.89,16.3,3.84,4.11,-0.27
3,40426.9,10.6,4.88,4.7,0.18
4,41016.29,12.7,4.52,4.67,-0.15
0,40055.83,11.3,5.05,5.04,0.01
8,40849.82,11.0,4.13,4.33,-0.2
5,40141.68,10.6,4.28,4.54,-0.26
3,25355.36,13.7,3.0,3.46,-0.46
5,33091.73,7.2,3.91,3.89,0.02
9,33011.88,8.3,4.14,3.79,0.35
6,37432.2,11.7,3.75,4.13,-0.38
8,40300.77,8.5,4.15,4.13,0.02
8,40439.41,8.8,3.83,4.06,-0.23
10,37533.7,10.1,3.99,4.0,-0.01
9,36943.34,6.2,3.52,3.8,-0.28
5,40740.32,8.4,4.31,4.51,-0.2
1,41040.86,14.8,5.14,5.09,0.05
3,40758.41,12.0,5.07,4.86,0.21
0,40474.04,12.0,5.14,5.05,0.09
4,40795.18,14.9,4.34,4.68,-0.34
5,40853.18,14.4,4.42,4.6,-0.18
7,40268.59,13.0,4.62,4.43,0.19
6,34359.07,10.2,3.89,3.91,-0.02
6,26685.94,9.8,2.99,3.38,-0.39
5,18553.43,9.4,2.54,2.69,-0.15
7,37648.29,12.6,3.79,4.06,-0.27
3,39970.89,17.3,4.6,5.02,-0.42
2,33879.56,20.9,3.99,4.5,-0.51
0,40475.77,19.1,5.56,5.57,-0.01
0,40173.22,19.5,5.6,5.78,-0.18
6,36000.0,20.2,4.98,4.25,0.73
6,28820.88,19.9,3.77,3.88,-0.11
1,39713.75,14.9,4.03,4.93,-0.9
0,40343.17,8.2,4.86,5.04,-0.18
5,39718.68,8.1,4.53,4.42,0.11
5,39600.0,9.6,4.22,4.47,-0.25
1,35084.66,9.4,3.75,4.21,-0.46
10,20792.57,6.6,2.84,2.57,0.27
6,8181.89,11.5,2.23,2.52,-0.29
12,25278.75,6.4,3.2,2.92,0.28
7,18094.94,10.5,2.67,2.79,-0.12
3,36112.8,9.8,3.64,4.15,-0.51
8,18610.99,10.2,3.06,2.74,0.32
6,38531.75,7.8,3.5,4.22,-0.72
10,27025.38,8.7,2.82,3.27,-0.45
8,38948.8,7.8,3.54,3.93,-0.39
11,25224.54,7.0,2.82,3.04,-0.22
5,23520.39,5.9,2.89,3.18,-0.29
12,25303.28,9.8,3.02,3.25,-0.23
15,604.59,8.9,2.05,1.96,0.09
12,16499.45,5.7,1.94,2.43,-0.49
8,15644.25,7.5,2.65,2.68,-0.03
9,29966.02,7.2,3.43,3.55,-0.12
7,17619.41,5.0,2.29,2.79,-0.5
5,26761.78,7.6,3.19,3.35,-0.16
5,31142.52,7.4,3.45,3.68,-0.23
12,26462.65,7.4,2.73,3.16,-0.43
10,13382.05,8.1,2.01,2.29,-0.28
4,31424.4,14.0,3.28,3.69,-0.41
1,39600.0,16.9,4.02,5.06,-1.04
2,35305.54,12.5,3.41,4.32,-0.91
0,40198.68,13.8,4.66,5.11,-0.45
0,40056.63,18.5,4.46,5.76,-1.3
2,38277.14,13.2,3.99,4.5,-0.51
0,38127.66,18.4,4.82,5.47,-0.65
4,39669.04,11.8,4.49,4.67,-0.18
2,37111.38,9.7,3.83,4.17,-0.34
6,27552.48,6.0,3.77,3.2,0.57
7,38011.28,7.2,4.58,4.01,0.57
3,40254.39,6.8,4.98,4.72,0.26
0,40045.16,11.4,4.89,4.97,-0.08
5,40337.91,11.4,5.08,4.55,0.53
0,40534.25,12.5,5.48,5.03,0.45
0,40339.91,11.5,5.03,5.01,0.02
1,40354.82,11.0,4.75,4.91,-0.16
7,39961.88,6.4,4.25,4.31,-0.06
4,38157.79,7.9,4.13,4.34,-0.21
1,40087.18,13.0,4.92,5.0,-0.08
0,40344.57,14.9,5.37,5.12,0.25
6,40060.0,9.7,4.7,4.47,0.23
8,39709.23,7.7,4.01,3.97,0.04
8,39622.31,6.8,3.92,3.96,-0.04
9,40045.91,10.0,3.82,4.11,-0.29
