precipitation_hours,sunshine_duration,wind_speed_10m_max,et0_fao_evapotranspiration,prediction,residual
14,24803.52,9.9,2.89,3.23,-0.34
11,26735.64,8.0,2.89,3.23,-0.34
8,26419.15,6.4,2.77,3.23,-0.46
11,27832.99,8.0,3.0,3.23,-0.23
15,31603.68,13.1,2.64,3.23,-0.59
20,32400.0,21.2,3.66,3.23,0.43
23,33932.87,22.3,3.11,3.23,-0.12
20,32400.0,21.2,3.6,3.23,0.37
15,28316.5,26.4,3.48,3.23,0.25
15,26492.88,19.9,3.29,3.23,0.06
14,26437.25,9.8,3.44,3.23,0.21
10,24287.44,14.9,3.61,3.23,0.38
10,24295.31,14.7,3.4,3.23,0.17
15,27401.56,20.4,2.82,3.23,-0.41
10,24605.39,14.7,3.46,3.23,0.23
21,27768.54,24.5,3.45,3.23,0.22
7,21198.32,16.6,2.85,3.23,-0.38
8,25463.6,6.9,3.19,3.23,-0.04
8,24390.84,6.7,3.01,3.23,-0.22
5,22349.21,6.9,3.06,3.23,-0.17
10,27142.03,6.2,3.23,3.23,0.0
8,25209.7,6.9,3.26,3.23,0.03
14,25200.0,10.0,3.81,3.23,0.58
19,28736.56,11.5,3.17,3.23,-0.06
19,34621.12,15.0,3.66,3.23,0.43
13,25378.24,13.8,3.11,3.23,-0.12
13,26139.0,14.0,2.98,3.23,-0.25
15,29957.56,14.6,2.92,3.24,-0.32
18,28937.85,15.8,3.22,3.24,-0.02
20,28573.16,25.5,3.7,3.24,0.46
16,29320.04,20.3,4.05,3.24,0.81
15,30030.41,14.6,2.93,3.24,-0.31
18,28964.61,15.8,3.18,3.24,-0.06
16,30509.92,20.6,2.0,3.24,-1.24
4,18000.0,11.4,3.53,3.24,0.29
7,23824.25,16.0,2.95,3.24,-0.29
10,26150.84,13.9,3.61,3.24,0.37
7,23169.06,12.2,3.31,3.24,0.07
16,31338.52,20.9,3.67,3.24,0.43
7,23754.87,16.0,3.31,3.24,0.07
22,32400.0,20.9,3.59,3.25,0.34
22,31445.31,22.9,2.96,3.25,-0.29
22,31751.23,20.5,3.44,3.25,0.19
17,31541.47,21.9,3.31,3.25,0.06
7,24129.15,10.7,3.53,3.25,0.28
23,32791.46,23.5,3.96,3.25,0.71
6,23448.81,12.2,3.17,3.25,-0.08
15,29145.36,17.6,2.59,3.25,-0.66
7,24300.24,7.6,2.68,3.25,-0.57
16,31461.38,21.3,2.96,3.25,-0.29
23,31787.57,22.6,3.48,3.25,0.23
17,29277.19,19.1,3.63,3.25,0.38
16,31547.61,21.3,2.91,3.25,-0.34
16,29166.69,19.4,3.42,3.25,0.17
18,28800.0,20.8,3.46,3.25,0.21
18,14713.65,43.4,3.4,3.25,0.15
14,24388.29,12.2,3.09,3.25,-0.16
14,26290.05,11.7,3.65,3.25,0.4
6,21447.31,8.6,3.17,3.25,-0.08
15,30099.47,16.8,3.23,3.25,-0.02
13,25200.0,13.4,2.76,3.25,-0.49
7,26090.64,7.3,2.94,3.25,-0.31
12,28613.23,7.4,3.33,3.25,0.08
23,36571.13,15.6,3.06,3.25,-0.19
21,31159.34,10.4,3.17,3.25,-0.08
24,36203.64,13.0,3.34,3.25,0.09
15,28653.52,17.3,3.17,3.25,-0.08
19,31493.12,22.2,3.42,3.26,0.16
21,30218.67,23.8,3.61,3.26,0.35
19,29999.39,12.6,3.32,3.26,0.06
18,29809.64,19.4,3.29,3.26,0.03
17,29136.63,18.6,3.56,3.26,0.3
20,33255.53,20.8,3.08,3.26,-0.18
7,28051.5,5.3,2.91,3.26,-0.35
15,28305.97,20.6,2.81,3.26,-0.45
21,31639.17,5.4,2.93,3.26,-0.33
9,26223.49,14.2,2.63,3.26,-0.63
18,28666.63,18.9,3.42,3.26,0.16
18,30625.85,15.3,3.5,3.26,0.24
24,26588.73,33.1,3.29,3.26,0.03
17,29483.47,17.6,3.49,3.26,0.23
9,25329.0,15.8,3.06,3.26,-0.2
9,25225.08,15.7,3.45,3.26,0.19
9,26248.09,18.1,3.18,3.26,-0.08
2,6781.82,22.5,3.38,3.26,0.12
14,28263.18,14.7,3.69,3.26,0.43
2,2479.09,22.2,3.02,3.26,-0.24
5,23856.4,17.0,3.94,3.26,0.68
7,21103.96,17.5,3.57,3.26,0.31
12,25824.72,13.5,2.98,3.26,-0.28
9,25477.8,15.8,3.46,3.26,0.2
14,27094.72,22.8,3.21,3.26,-0.05
18,28926.84,22.7,2.62,3.26,-0.64
13,19010.33,28.8,3.39,3.26,0.13
9,26320.31,15.1,2.56,3.26,-0.7
5,22557.91,16.9,2.36,3.26,-0.9
0,14054.05,5.9,2.68,3.26,-0.58
22,31348.87,12.0,3.5,3.26,0.24
14,27806.5,22.3,2.62,3.26,-0.64
9,26151.21,14.5,3.72,3.26,0.46
11,25200.0,13.4,3.19,3.26,-0.07
11,24466.3,13.1,3.7,3.26,0.44
20,23880.62,32.2,3.53,3.27,0.26
5,24907.9,6.9,2.99,3.27,-0.28
8,27989.13,6.3,3.16,3.27,-0.11
6,21878.04,10.3,3.24,3.27,-0.03
12,27156.8,16.7,2.85,3.27,-0.42
16,30779.23,18.3,2.17,3.27,-1.1
20,23347.91,32.1,2.87,3.27,-0.4
20,23265.31,32.1,2.74,3.27,-0.53
16,30582.13,17.9,3.86,3.27,0.59
20,23869.67,32.0,3.27,3.27,0.0
4,16843.44,16.8,3.38,3.27,0.11
6,22761.04,11.6,3.29,3.27,0.02
7,22108.79,14.1,3.44,3.27,0.17
6,22309.31,19.2,3.41,3.27,0.14
9,25267.12,20.4,3.74,3.27,0.47
8,27409.21,5.4,3.42,3.27,0.15
8,27645.07,6.0,3.89,3.27,0.62
7,22551.43,14.1,3.41,3.27,0.14
5,25873.8,6.6,3.42,3.27,0.15
23,35384.16,15.3,2.87,3.27,-0.4
14,27404.5,10.7,3.09,3.27,-0.18
9,25215.23,14.8,4.02,3.27,0.75
11,27912.33,18.0,2.65,3.27,-0.62
12,26846.63,16.7,2.9,3.27,-0.37
19,34995.44,20.7,3.73,3.28,0.45
13,25827.5,10.5,3.06,3.28,-0.22
13,25830.04,12.4,3.53,3.28,0.25
6,20663.35,25.3,2.84,3.28,-0.44
18,19325.2,31.1,3.54,3.28,0.26
7,21600.0,13.5,3.55,3.28,0.27
9,25944.5,7.9,3.5,3.28,0.22
7,21600.0,14.0,3.37,3.28,0.09
7,22548.79,13.5,3.62,3.28,0.34
3,17740.56,8.2,2.84,3.28,-0.44
15,31526.99,20.4,3.06,3.28,-0.22
9,24657.97,7.4,3.16,3.28,-0.12
15,29815.77,19.7,3.11,3.28,-0.17
21,25650.07,30.9,3.36,3.28,0.08
13,26360.77,10.4,3.51,3.28,0.23
6,23995.43,12.7,2.8,3.28,-0.48
9,25359.59,7.4,3.47,3.28,0.19
9,25468.18,7.2,3.59,3.28,0.31
6,21292.92,16.8,2.98,3.28,-0.3
22,33947.04,9.3,3.04,3.28,-0.24
24,37355.92,7.7,3.13,3.28,-0.15
19,28966.5,8.6,3.47,3.28,0.19
17,32652.91,13.7,2.73,3.28,-0.55
13,26365.23,10.6,3.3,3.28,0.02
13,26223.08,12.3,3.88,3.28,0.6
18,30990.57,18.3,3.11,3.29,-0.18
11,27251.05,14.0,3.16,3.29,-0.13
14,27464.92,18.1,3.73,3.29,0.44
18,31020.05,17.8,3.19,3.29,-0.1
18,31396.54,18.6,3.09,3.29,-0.2
18,31141.04,18.7,3.73,3.29,0.44
17,31455.86,18.4,3.39,3.29,0.1
21,33945.17,12.5,3.31,3.29,0.02
18,31005.77,18.3,3.05,3.29,-0.24
23,33366.55,25.5,3.43,3.29,0.14
14,28394.35,17.9,3.6,3.29,0.31
12,24338.94,11.3,3.02,3.29,-0.27
13,26975.14,15.1,2.77,3.29,-0.52
10,26010.39,12.8,3.18,3.29,-0.11
10,28551.65,7.2,3.13,3.29,-0.16
10,27467.04,7.6,2.87,3.29,-0.42
17,30450.04,17.0,3.47,3.29,0.18
5,22394.94,18.6,3.83,3.29,0.54
3,15556.69,18.8,2.97,3.29,-0.32
4,16148.07,18.3,2.66,3.29,-0.63
11,26738.36,19.3,3.68,3.29,0.39
2,9430.27,17.8,3.06,3.29,-0.23
2,11434.2,18.1,3.33,3.29,0.04
14,27222.64,21.3,3.32,3.29,0.03
11,27209.49,15.3,3.79,3.29,0.5
4,22804.03,9.0,2.99,3.29,-0.3
12,25200.0,11.9,3.78,3.29,0.49
11,27532.1,18.9,3.42,3.29,0.13
11,27556.46,19.1,3.23,3.29,-0.06
14,27865.92,21.3,2.85,3.29,-0.44
12,27917.44,18.4,2.61,3.29,-0.68
11,27926.57,19.2,3.07,3.29,-0.22
22,29974.23,25.8,2.83,3.29,-0.46
11,28182.0,14.4,3.1,3.29,-0.19
10,28451.37,8.2,3.61,3.29,0.32
13,28585.46,16.1,3.07,3.29,-0.22
21,32867.91,10.2,3.19,3.29,-0.1
11,25946.88,10.6,3.62,3.29,0.33
16,32346.85,19.2,3.04,3.29,-0.25
18,31992.67,19.6,2.93,3.3,-0.37
21,36679.34,18.2,3.27,3.3,-0.03
20,36224.82,18.4,3.01,3.3,-0.29
18,31603.61,16.8,3.65,3.3,0.35
19,32765.16,22.2,3.74,3.3,0.44
18,32033.03,19.6,2.96,3.3,-0.34
21,36680.25,18.2,3.25,3.3,-0.05
20,36338.76,18.4,3.0,3.3,-0.3
18,31623.85,16.8,3.73,3.3,0.43
11,24846.36,11.2,2.72,3.3,-0.58
10,27327.01,15.2,3.47,3.3,0.17
11,28198.43,17.6,3.06,3.3,-0.24
10,28016.64,17.9,3.14,3.3,-0.16
21,36401.44,15.0,2.84,3.3,-0.46
16,32244.47,21.6,2.95,3.3,-0.35
16,32348.44,21.6,2.85,3.3,-0.45
21,36454.43,20.2,3.3,3.3,0.0
24,37183.56,18.8,3.61,3.3,0.31
23,31511.54,25.0,3.27,3.3,-0.03
10,27786.11,18.1,3.67,3.3,0.37
14,20896.31,30.8,3.2,3.3,-0.1
18,31939.79,19.2,3.6,3.3,0.3
13,27846.28,14.3,3.66,3.3,0.36
21,23394.26,32.2,3.11,3.3,-0.19
22,34726.88,20.5,3.44,3.3,0.14
11,24837.27,10.2,3.81,3.3,0.51
2,18667.72,14.3,3.18,3.3,-0.12
8,24428.76,18.8,3.38,3.3,0.08
14,28226.1,12.1,3.2,3.3,-0.1
5,22474.16,17.7,3.55,3.3,0.25
22,33378.99,23.0,3.56,3.3,0.26
14,28036.23,18.4,3.51,3.3,0.21
13,28165.91,8.9,3.98,3.3,0.68
1,16354.25,9.6,2.99,3.3,-0.31
13,26117.12,11.3,3.75,3.3,0.45
13,28419.42,8.6,3.46,3.3,0.16
13,26654.43,9.0,3.06,3.3,-0.24
16,31837.0,15.5,2.98,3.3,-0.32
20,36788.97,16.4,3.81,3.3,0.51
14,27956.71,9.4,3.48,3.3,0.18
20,32818.36,11.6,3.48,3.3,0.18
20,36242.56,18.6,3.37,3.3,0.07
13,25200.0,9.7,3.62,3.3,0.32
21,36390.38,21.3,2.81,3.31,-0.5
21,35869.9,15.8,3.3,3.31,-0.01
14,28688.55,13.6,3.09,3.31,-0.22
18,28780.61,12.7,3.38,3.31,0.07
20,29455.98,24.4,3.41,3.31,0.1
21,33616.75,22.3,4.0,3.31,0.69
21,36424.11,21.3,2.79,3.31,-0.52
21,35930.79,15.8,3.31,3.31,0.0
20,35712.03,15.6,3.74,3.31,0.43
13,28170.71,13.2,2.91,3.31,-0.4
10,26583.8,17.1,3.23,3.31,-0.08
13,27452.37,18.4,3.75,3.31,0.44
16,29855.77,23.9,3.44,3.31,0.13
12,27130.55,20.2,3.53,3.31,0.22
23,36002.82,17.9,3.93,3.31,0.62
16,29889.14,23.9,3.39,3.31,0.08
10,27648.84,16.7,3.3,3.31,-0.01
3,15916.85,9.1,2.43,3.31,-0.88
18,28830.79,11.2,2.95,3.31,-0.36
6,23424.91,17.7,3.43,3.31,0.12
14,27757.48,19.1,4.07,3.31,0.76
10,26526.76,14.5,2.96,3.31,-0.35
9,25200.0,8.9,3.31,3.31,0.0
16,29680.21,23.3,3.24,3.31,-0.07
22,31953.99,5.8,3.67,3.31,0.36
9,24979.58,8.6,3.26,3.31,-0.05
19,31782.33,12.0,2.54,3.31,-0.77
10,28604.11,14.1,3.24,3.31,-0.07
21,33214.95,22.5,3.32,3.31,0.01
19,36737.52,16.6,3.3,3.32,-0.02
10,26390.53,11.8,3.29,3.32,-0.03
22,36564.27,15.3,3.5,3.32,0.18
17,22085.58,31.8,3.46,3.32,0.14
19,36676.46,18.4,3.17,3.32,-0.15
15,32152.04,14.5,2.97,3.32,-0.35
19,36763.21,16.6,3.29,3.32,-0.03
20,36816.5,14.3,3.22,3.32,-0.1
22,32781.07,12.3,3.34,3.32,0.02
12,28143.25,8.4,3.1,3.32,-0.22
18,32437.34,20.2,3.17,3.32,-0.15
4,21953.28,14.6,2.63,3.32,-0.69
15,34372.7,14.0,2.77,3.32,-0.55
19,34731.32,22.5,3.11,3.32,-0.21
19,35044.76,23.1,3.33,3.32,0.01
4,22307.85,14.5,2.9,3.32,-0.42
23,36000.0,12.0,3.09,3.32,-0.23
18,32539.45,20.1,3.32,3.32,0.0
19,34684.25,22.5,3.05,3.32,-0.27
19,34938.45,23.1,3.24,3.32,-0.08
10,26967.51,15.0,3.27,3.32,-0.05
11,25965.57,23.6,3.74,3.32,0.42
4,23862.37,14.8,3.84,3.32,0.52
4,10295.58,21.9,3.47,3.32,0.15
7,22711.57,21.0,3.65,3.32,0.33
7,25388.29,18.8,3.24,3.32,-0.08
22,31730.38,12.5,3.92,3.32,0.6
8,24995.73,7.3,2.89,3.32,-0.43
10,27970.66,17.7,3.32,3.32,0.0
5,23688.15,12.2,3.43,3.32,0.11
12,27308.82,9.3,3.3,3.32,-0.02
20,36290.88,14.3,3.3,3.32,-0.02
22,36491.61,19.4,3.06,3.32,-0.26
22,32709.4,10.3,3.43,3.32,0.11
10,25200.0,11.4,3.53,3.32,0.21
10,28058.69,19.3,3.63,3.32,0.31
19,36005.79,18.4,3.53,3.33,0.2
17,33883.66,19.5,2.91,3.33,-0.42
14,31607.82,16.9,2.94,3.33,-0.39
23,36631.52,13.4,3.3,3.33,-0.03
7,25448.2,16.6,2.87,3.33,-0.46
19,36458.09,17.4,3.37,3.33,0.04
21,32025.28,22.5,3.49,3.33,0.16
16,32648.37,14.8,3.96,3.33,0.63
21,35247.41,18.1,3.21,3.33,-0.12
14,31094.0,14.9,3.45,3.33,0.12
19,36018.61,18.4,3.42,3.33,0.09
17,33939.98,19.5,2.89,3.33,-0.44
14,31609.78,16.9,2.92,3.33,-0.41
23,36685.23,13.4,3.3,3.33,-0.03
19,36908.33,14.6,3.83,3.33,0.5
14,29578.22,16.0,3.67,3.33,0.34
14,29903.73,15.0,2.62,3.33,-0.71
7,26343.34,15.4,2.95,3.33,-0.38
8,24090.48,22.9,3.04,3.33,-0.29
16,34589.91,13.9,3.31,3.33,-0.02
20,36333.57,21.1,3.28,3.33,-0.05
10,26531.43,16.4,3.59,3.33,0.26
20,36304.7,21.1,3.24,3.33,-0.09
14,31104.48,17.1,3.38,3.33,0.05
18,30133.79,11.2,3.64,3.33,0.31
8,24504.13,15.8,3.39,3.33,0.06
18,21600.0,33.2,3.48,3.33,0.15
4,22850.38,17.1,2.87,3.33,-0.46
12,25388.38,23.8,3.33,3.33,0.0
18,31865.22,15.0,4.12,3.33,0.79
10,27179.74,16.3,3.67,3.33,0.34
10,27122.67,13.0,2.93,3.33,-0.4
7,24262.12,16.4,3.25,3.33,-0.08
23,30256.17,26.6,3.16,3.33,-0.17
8,23280.93,22.2,3.26,3.33,-0.07
16,22082.56,34.6,3.0,3.33,-0.33
11,26644.98,13.2,3.6,3.33,0.27
6,22065.6,14.3,3.3,3.33,-0.03
10,27344.62,13.2,3.47,3.33,0.14
14,28898.05,6.3,3.85,3.33,0.52
11,27271.07,13.0,3.43,3.33,0.1
10,26228.28,10.2,3.38,3.33,0.05
19,36763.98,14.9,3.22,3.33,-0.11
19,36493.89,17.3,2.84,3.33,-0.49
14,30899.97,16.8,2.72,3.33,-0.61
9,24745.54,9.4,2.81,3.34,-0.53
6,28014.12,5.0,3.04,3.34,-0.3
9,27688.52,15.9,3.27,3.34,-0.07
11,27779.49,12.7,2.95,3.34,-0.39
24,34505.1,27.2,2.75,3.34,-0.59
18,29667.87,12.2,3.66,3.34,0.32
22,35986.43,15.4,3.79,3.34,0.45
18,34836.62,14.4,3.22,3.34,-0.12
24,37171.45,21.5,3.46,3.34,0.12
24,34375.09,27.4,3.91,3.34,0.57
3,19732.14,13.3,3.24,3.34,-0.1
15,30961.18,23.3,3.02,3.34,-0.32
24,34100.91,28.0,3.28,3.34,-0.06
5,24114.86,8.4,3.86,3.34,0.52
19,31160.79,7.5,3.7,3.34,0.36
4,22842.37,12.8,2.97,3.34,-0.37
6,26997.26,6.1,3.45,3.34,0.11
9,26273.33,10.7,2.87,3.34,-0.47
9,28007.97,15.8,2.74,3.34,-0.6
8,25179.94,15.5,3.61,3.34,0.27
17,28622.78,11.0,3.27,3.35,-0.08
18,33905.08,13.7,3.6,3.35,0.25
17,33608.89,17.0,3.18,3.35,-0.17
18,33339.86,15.7,3.53,3.35,0.18
9,26991.99,14.3,3.81,3.35,0.46
13,27548.23,12.0,3.33,3.35,-0.02
16,34424.36,17.1,3.82,3.35,0.47
17,33523.88,14.1,3.46,3.35,0.11
17,34749.93,19.5,3.69,3.35,0.34
17,28625.57,11.0,3.25,3.35,-0.1
18,33915.94,13.7,3.56,3.35,0.21
17,33677.62,17.0,3.17,3.35,-0.18
18,33424.65,15.7,3.41,3.35,0.06
17,32914.41,20.7,3.8,3.35,0.45
16,34103.12,15.5,3.3,3.35,-0.05
9,27408.15,14.9,3.2,3.35,-0.15
9,26113.48,11.4,3.43,3.35,0.08
9,27361.68,13.2,3.35,3.35,0.0
8,26243.91,9.2,3.07,3.35,-0.28
22,30610.46,25.6,4.01,3.35,0.66
10,28008.94,12.8,3.73,3.35,0.38
22,30389.02,26.4,3.71,3.35,0.36
15,33727.17,14.0,3.61,3.35,0.26
8,25212.3,14.8,3.32,3.35,-0.03
8,26328.86,9.3,3.72,3.35,0.37
9,26058.16,11.5,3.71,3.35,0.36
5,23259.22,11.6,3.42,3.35,0.07
8,25659.71,8.6,3.14,3.35,-0.21
24,37496.88,22.9,3.35,3.35,0.0
11,26957.15,21.7,3.08,3.35,-0.27
14,29940.04,22.8,3.41,3.35,0.06
16,34250.01,20.3,3.13,3.35,-0.22
8,24863.68,8.7,2.97,3.35,-0.38
8,24901.2,8.5,3.37,3.35,0.02
9,25625.83,11.6,3.27,3.35,-0.08
17,34948.58,15.4,3.25,3.35,-0.1
18,33859.48,13.6,3.21,3.35,-0.14
9,27119.04,13.4,2.85,3.35,-0.5
19,36743.43,20.5,3.4,3.35,0.05
15,32138.88,21.8,3.2,3.35,-0.15
9,27898.57,13.1,3.84,3.35,0.49
18,32871.67,14.2,3.08,3.36,-0.28
8,26161.03,13.4,3.36,3.36,0.0
17,34733.97,20.2,3.69,3.36,0.33
19,35349.55,22.0,2.78,3.36,-0.58
16,34227.84,21.2,3.11,3.36,-0.25
18,35060.7,16.8,3.36,3.36,0.0
18,33344.29,18.3,3.44,3.36,0.08
18,32919.6,14.2,3.13,3.36,-0.23
8,26170.42,13.4,3.34,3.36,-0.02
17,31237.28,12.9,3.64,3.36,0.28
8,26078.23,13.5,3.16,3.36,-0.2
10,28269.42,9.3,3.3,3.36,-0.06
16,35236.46,20.7,3.44,3.36,0.08
8,25578.4,13.2,3.63,3.36,0.27
9,25933.51,12.1,4.13,3.36,0.77
11,30024.3,18.3,2.41,3.36,-0.95
7,28571.06,7.9,3.23,3.36,-0.13
22,36055.46,23.8,2.84,3.36,-0.52
23,37186.54,19.4,3.06,3.36,-0.3
22,35515.41,23.5,3.42,3.36,0.06
11,30210.86,18.1,3.42,3.36,0.06
14,31343.81,13.0,4.25,3.36,0.89
8,26195.32,17.8,3.96,3.36,0.6
8,25385.09,13.9,3.72,3.36,0.36
16,33469.61,14.4,4.24,3.36,0.88
5,23516.91,10.8,3.76,3.36,0.4
11,27927.45,11.5,3.1,3.36,-0.26
7,28461.44,7.1,3.48,3.36,0.12
9,26285.95,12.1,3.25,3.36,-0.11
11,30433.69,17.9,3.02,3.36,-0.34
17,34433.75,20.9,3.39,3.36,0.03
13,26852.54,24.1,3.21,3.36,-0.15
17,29510.21,7.9,3.34,3.36,-0.02
16,35093.23,21.5,2.91,3.36,-0.45
11,27832.82,11.6,3.37,3.36,0.01
8,25200.0,13.3,3.97,3.36,0.61
5,27295.09,6.5,3.15,3.36,-0.21
18,33112.2,17.9,3.43,3.36,0.07
5,28353.62,6.3,3.64,3.36,0.28
12,26508.98,12.6,3.38,3.36,0.02
11,26693.82,11.6,3.22,3.36,-0.14
16,33383.03,18.4,2.98,3.36,-0.38
21,35198.89,8.2,3.52,3.36,0.16
24,37862.37,15.5,3.07,3.36,-0.29
17,33334.86,17.9,3.19,3.36,-0.17
10,28302.06,9.1,3.53,3.36,0.17
12,27377.14,20.5,3.47,3.36,0.11
15,34669.93,17.1,3.06,3.37,-0.31
18,34591.21,17.5,3.42,3.37,0.05
8,26215.63,12.6,3.38,3.37,0.01
15,32893.39,17.0,3.41,3.37,0.04
8,26020.21,10.0,3.3,3.37,-0.07
23,35290.04,21.2,3.5,3.37,0.13
15,34769.52,17.1,3.05,3.37,-0.32
18,34638.45,17.5,3.44,3.37,0.07
8,24791.87,12.3,3.41,3.37,0.04
16,27422.71,29.2,4.09,3.37,0.72
12,28800.0,5.8,3.66,3.37,0.29
12,28825.06,6.3,3.04,3.37,-0.33
17,34295.05,18.7,3.14,3.37,-0.23
8,25588.37,12.7,3.11,3.37,-0.26
15,32965.83,15.1,3.02,3.37,-0.35
12,29414.98,5.6,2.73,3.37,-0.64
8,25967.63,12.5,2.87,3.37,-0.5
17,32435.85,22.3,2.92,3.37,-0.45
17,32444.51,22.3,2.88,3.37,-0.49
21,25302.3,33.3,3.23,3.37,-0.14
24,32485.63,29.8,3.07,3.37,-0.3
9,27593.32,12.7,3.42,3.37,0.05
14,26481.23,24.7,3.43,3.37,0.06
9,27056.09,12.8,3.18,3.37,-0.19
8,25945.26,10.2,3.39,3.37,0.02
7,25771.07,9.7,3.57,3.37,0.2
7,26160.66,13.2,3.5,3.37,0.13
14,31627.68,21.0,4.2,3.37,0.83
8,24909.79,9.5,3.15,3.37,-0.22
8,24513.71,10.6,3.5,3.37,0.13
7,25676.71,13.4,3.38,3.37,0.01
9,28471.26,16.3,3.47,3.37,0.1
10,31291.22,18.0,3.46,3.37,0.09
8,25624.33,10.1,3.4,3.37,0.03
10,28616.0,12.2,3.48,3.37,0.11
12,28276.74,26.2,3.28,3.37,-0.09
7,25200.0,10.5,3.54,3.37,0.17
7,25192.05,10.3,3.21,3.37,-0.16
6,24163.58,20.5,3.55,3.37,0.18
8,25199.45,10.3,3.05,3.37,-0.32
23,35268.05,23.7,2.96,3.37,-0.41
14,29300.19,20.1,3.62,3.37,0.25
16,29706.92,11.3,2.96,3.38,-0.42
15,33562.46,17.3,3.24,3.38,-0.14
23,37517.62,16.1,3.4,3.38,0.02
18,34160.84,21.3,3.67,3.38,0.29
17,34361.92,13.3,3.55,3.38,0.17
24,37679.67,17.5,3.45,3.38,0.07
18,30118.38,23.6,3.42,3.38,0.04
15,31946.75,13.3,3.08,3.38,-0.3
13,29573.43,17.8,2.82,3.38,-0.56
16,29716.31,11.3,2.9,3.38,-0.48
15,33638.46,17.3,3.22,3.38,-0.16
22,23711.32,32.8,3.79,3.38,0.41
7,28066.24,16.3,3.01,3.38,-0.37
15,33897.54,14.6,3.46,3.38,0.08
24,29582.44,33.0,4.28,3.38,0.9
24,29176.83,34.3,3.13,3.38,-0.25
19,36714.34,14.0,3.89,3.38,0.51
16,29591.62,11.4,4.18,3.38,0.8
1,18790.92,12.8,3.24,3.38,-0.14
11,29139.58,18.1,4.13,3.38,0.75
16,28800.0,11.5,3.82,3.38,0.44
3,22888.58,6.6,2.92,3.38,-0.46
5,26030.54,7.6,3.35,3.38,-0.03
5,25373.66,7.6,3.6,3.38,0.22
15,32917.74,17.3,3.26,3.38,-0.12
23,36205.57,11.5,3.25,3.38,-0.13
20,36977.22,18.2,3.1,3.39,-0.29
23,37218.8,17.4,3.13,3.39,-0.26
23,37367.05,17.3,3.41,3.39,0.02
10,28074.09,10.9,3.65,3.39,0.26
20,37001.04,18.2,3.16,3.39,-0.23
23,37246.89,17.4,3.14,3.39,-0.25
8,25868.6,11.5,3.66,3.39,0.27
23,35803.7,21.4,3.53,3.39,0.14
10,28253.08,10.9,3.51,3.39,0.12
12,28010.93,9.6,3.55,3.39,0.16
7,27352.09,13.1,2.61,3.39,-0.78
21,36568.46,22.5,3.09,3.39,-0.3
12,27657.89,9.5,3.39,3.39,0.0
11,26595.25,26.2,3.12,3.39,-0.27
7,28128.91,13.4,3.12,3.39,-0.27
12,27498.7,9.5,3.71,3.39,0.32
9,26756.66,10.5,2.97,3.39,-0.42
1,13399.06,16.6,3.46,3.39,0.07
10,28611.21,10.9,3.6,3.39,0.21
8,24722.71,11.6,3.74,3.39,0.35
12,27894.43,10.1,3.55,3.39,0.16
3,17606.12,24.0,2.98,3.39,-0.41
9,26855.86,10.9,3.36,3.39,-0.03
8,25135.38,11.3,3.55,3.39,0.16
10,27653.11,10.4,2.87,3.39,-0.52
12,27757.77,10.2,3.87,3.39,0.48
15,34328.42,17.4,3.58,3.39,0.19
22,37420.52,19.5,3.29,3.4,-0.11
9,28511.6,9.2,3.85,3.4,0.45
6,26297.15,9.2,3.35,3.4,-0.05
6,24415.96,8.6,3.2,3.4,-0.2
15,29086.02,8.8,3.57,3.4,0.17
8,24613.82,12.2,3.38,3.4,-0.02
10,31588.86,17.7,3.04,3.4,-0.36
17,30110.37,11.7,3.84,3.4,0.44
15,33568.67,18.4,3.81,3.4,0.41
20,34967.1,11.5,3.68,3.4,0.28
5,18375.05,25.0,3.46,3.4,0.06
13,31557.97,16.8,3.19,3.4,-0.21
12,30052.47,18.4,3.58,3.4,0.18
8,24895.76,12.1,3.18,3.4,-0.22
9,27937.23,11.0,3.76,3.4,0.36
7,25670.57,19.7,3.91,3.4,0.51
7,28226.46,15.1,3.56,3.4,0.16
12,30833.19,18.4,3.68,3.4,0.28
11,30989.44,17.7,2.95,3.4,-0.45
11,28800.0,6.0,3.72,3.4,0.32
11,29076.97,5.9,3.15,3.4,-0.25
10,27726.5,10.2,3.33,3.4,-0.07
8,25630.85,11.9,3.33,3.4,-0.07
10,28077.84,9.8,3.22,3.4,-0.18
7,27835.25,12.9,3.21,3.41,-0.2
8,28502.09,14.0,3.43,3.41,0.02
15,30657.08,10.6,3.51,3.41,0.1
15,34975.94,18.7,3.1,3.41,-0.31
7,28613.51,14.2,3.16,3.41,-0.25
7,27845.28,12.9,3.22,3.41,-0.19
8,26579.41,7.3,3.45,3.41,0.04
8,27748.43,8.0,3.74,3.41,0.33
13,29307.69,6.2,3.34,3.41,-0.07
17,34134.49,22.6,3.44,3.41,0.03
16,32957.09,13.1,3.1,3.41,-0.31
17,34152.7,22.6,3.37,3.41,-0.04
12,28544.82,23.7,3.63,3.41,0.22
12,30337.8,17.3,3.64,3.41,0.23
1,15064.29,14.7,3.68,3.41,0.27
15,33643.5,13.0,3.11,3.41,-0.3
16,29367.55,9.3,3.8,3.41,0.39
7,27816.26,14.2,3.36,3.41,-0.05
7,27063.65,9.4,3.36,3.41,-0.05
7,27491.01,14.7,3.34,3.41,-0.07
7,27151.41,14.2,3.7,3.41,0.29
15,33802.91,13.5,3.54,3.41,0.13
17,31608.95,10.2,3.53,3.41,0.12
